Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants,address
4404,MP,Saipan (Municipality),FINA ISSU,96950,1,1,1,0,0,0,1,"$2,241",$0,$0,"$2,241",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),FINA SESO,96950,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),FINA SISU,96950,48,47,13,20,14,0,40,"$162,489",$0,"$51,065","$111,424",39,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),FINASISU,96950,71,70,33,21,16,0,49,"$151,885",$0,"$43,538","$108,347",49,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),FINA SISU VILLAGE,96950,2,2,0,2,0,0,2,"$2,848",$0,"$2,848",$0,2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),FINASISU VILLAGE,96950,7,6,3,1,2,0,4,"$17,935",$0,"$3,924","$14,011",4,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),FINASSU,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),FINASUSU,96950,6,6,5,1,0,0,6,"$14,531",$0,"$3,924","$10,607",6,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),FINIA SISU,96950,1,1,1,0,0,0,1,$712,$0,$712,$0,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),FINNASISU,96950,1,1,1,0,0,0,1,"$1,104",$0,$0,"$1,104",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GAPAPAN,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GARABAN,96950,2,2,2,0,0,0,1,"$1,148",$0,$0,"$1,148",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GARAPAM,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GARAPAN,96950,266,258,160,66,32,0,181,"$359,294",$0,"$89,733","$269,561",181,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GARAPANA,96950,2,2,2,0,0,0,2,"$1,783",$0,$0,"$1,783",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GARAPAN VILLAGE,96950,15,14,9,4,1,0,10,"$28,296",$0,"$8,666","$19,630",10,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GARAPN,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GARLO RAI,96950,2,2,2,0,0,0,1,$627,$0,$0,$627,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GARPAN,96950,5,5,4,1,0,0,4,"$9,622",$0,"$1,076","$8,546",4,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GAULO RAI,96950,8,8,7,1,0,0,3,"$3,754",$0,"$1,424","$2,330",3,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GIARAPAN VILLAGE,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GSRAPAN,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUAILO RAI,96950,1,1,0,1,0,0,1,"$3,997",$0,"$1,424","$2,573",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUALA RAI,96950,2,1,1,0,0,0,1,$538,$0,$538,$0,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUALO RAI,96950,95,94,56,29,9,0,69,"$171,390",$0,"$51,618","$119,772",68,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUALORAI,96950,5,5,3,2,0,0,5,"$10,479",$0,"$3,494","$6,985",5,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUALORAI MIDDLE ROAD,96950,1,1,0,1,0,0,1,"$4,124",$0,"$1,076","$3,048",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUALO  RAI VILLAGE,96950,1,1,0,0,1,0,1,"$7,557",$0,"$1,424","$6,133",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUALO RAI VILLAGE,96950,6,6,4,1,1,0,5,"$19,971",$0,"$3,212","$16,759",5,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUALORAI VILLAGE,96950,1,1,1,0,0,0,1,"$2,875",$0,$0,"$2,875",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUALO RAI VILLIAGE,96950,1,1,1,0,0,0,1,"$1,554",$0,$0,"$1,554",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUALOR RAI,96950,1,1,0,1,0,0,1,"$4,894",$0,"$1,424","$3,470",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GUAL RAI,96950,1,1,0,0,1,0,1,"$7,083",$0,"$1,076","$6,007",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),GULAORAI,96950,1,1,1,0,0,0,1,"$2,351",$0,$0,"$2,351",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN,96950,33,33,20,10,3,0,26,"$86,238",$0,"$20,693","$65,544",26,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN I,96950,7,7,3,4,0,0,7,"$15,620",$0,"$3,552","$12,068",7,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN  II,96950,1,1,1,0,0,0,1,"$2,321",$0,$0,"$2,321",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN II,96950,30,29,13,15,1,0,19,"$69,431",$0,"$24,148","$45,283",18,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN III,96950,68,67,26,35,6,0,51,"$175,160",$0,"$43,054","$132,106",50,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN III PHASE IV,96950,4,4,1,2,1,0,4,"$11,435",$0,"$2,500","$8,935",4,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN III VILLAGE,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN ONE,96950,6,6,0,5,1,0,6,"$32,024",$0,"$8,828","$23,196",5,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN THREE,96950,16,16,8,8,0,0,14,"$64,226",$0,"$17,292","$46,934",12,2,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN THREE PHASE FOUR,96950,1,1,1,0,0,0,1,"$2,518",$0,"$1,028","$1,490",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN THREE PH FOUR,96950,1,1,0,1,0,0,1,"$2,051",$0,"$1,076",$975,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN TWO,96950,6,6,3,3,0,0,5,"$27,753",$0,"$6,818","$20,935",3,2,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KAGMAN VILLAGE,96950,1,1,0,1,0,0,1,$936,$0,$0,$936,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KANA TABLA,96950,2,2,1,0,1,0,2,"$10,865",$0,"$1,424","$9,441",1,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KANATABLA,96950,3,3,1,1,1,0,2,"$5,028",$0,"$2,152","$2,876",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KANAT TABLA,96950,19,19,2,8,9,0,16,"$80,101",$0,"$20,596","$59,505",15,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KANAT TABLA VILLAGE,96950,3,3,1,2,0,0,2,"$4,009",$0,$712,"$3,297",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KANGMAN III,96950,2,2,2,0,0,0,1,"$1,618",$0,$538,"$1,080",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KANNA TABLA,96950,3,3,0,1,2,0,3,"$11,662",$0,"$4,272","$7,390",3,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KANNATABLA,96950,1,1,0,1,0,0,1,"$4,422",$0,"$1,076","$3,346",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KANNAT PABLA,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KANNAT TABLA,96950,30,30,10,11,9,0,25,"$100,358",$0,"$21,936","$78,422",25,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KEGMAN III VILLAGE,96950,1,1,0,1,0,0,1,"$1,177",$0,$0,"$1,177",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KLOBERVILLE VILLAGE,96950,1,1,1,0,0,0,1,"$5,124",$0,"$1,076","$4,048",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KLOVERBILLE,96950,1,1,0,1,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBBLERVILLE,96950,2,2,0,1,1,0,2,"$4,248",$0,"$1,424","$2,824",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBELRVILLE,96950,1,1,0,0,1,0,1,"$12,857",$0,"$2,476","$10,381",0,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBERVILLE,96950,8,8,3,5,0,0,7,"$24,995",$0,"$7,104","$17,891",7,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBERVILLE VILLAGE,96950,1,1,1,0,0,0,1,"$2,965",$0,"$1,028","$1,937",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLAR,96950,1,1,0,1,0,0,1,"$3,339",$0,"$2,476",$863,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLARVILLE,96950,1,1,0,0,1,0,1,"$2,968",$0,"$1,076","$1,892",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLER BILLE,96950,1,1,0,0,1,0,1,"$6,551",$0,"$1,424","$5,127",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLERBILLE,96950,1,1,1,0,0,0,1,"$3,194",$0,$712,"$2,482",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLERVILE,96950,2,2,1,1,0,0,2,"$2,815",$0,"$1,076","$1,739",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLER VILLAGE,96950,3,2,1,1,0,0,2,"$12,549",$0,"$3,132","$9,417",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLERVILLAGE,96950,3,3,0,2,1,0,2,"$4,004",$0,"$1,076","$2,928",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLER VILLE,96950,4,4,2,2,0,0,4,"$11,014",$0,"$2,500","$8,514",4,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLERVILLE,96950,401,398,118,179,101,0,340,"$1,390,981",$0,"$360,753","$1,030,228",325,15,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLERVILLER,96950,2,2,0,1,1,0,2,"$6,363",$0,"$2,152","$4,211",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLERVILLE RD,96950,1,1,1,0,0,0,1,"$2,282",$0,"$1,076","$1,206",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLER VILLE VILLAGE,96950,1,1,0,0,1,0,1,"$1,924",$0,"$1,424",$500,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLERVILLE VILLAGE,96950,26,26,6,11,9,0,23,"$107,220",$0,"$26,736","$80,485",22,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLERVILLE VILLAGR,96950,1,1,1,0,0,0,1,$712,$0,$712,$0,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLERVILLS,96950,1,1,0,0,1,0,1,"$16,068",$0,"$2,476","$13,592",0,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLE VILLE,96950,1,1,0,1,0,0,1,"$10,066",$0,"$2,846","$7,220",0,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOBLEVILLE,96950,2,2,0,1,1,0,2,"$11,096",$0,"$1,076","$10,020",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOELER VILLE,96950,1,1,1,0,0,0,1,"$1,212",$0,$712,$500,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOLBERVILLE,96950,9,9,5,4,0,0,7,"$9,310",$0,"$1,424","$7,886",7,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOLBERVILLE VILLAGE,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),KOPLERVILLE,96950,1,1,1,0,0,0,1,"$2,506",$0,$0,"$2,506",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),LOWER CHINA TOWN,96950,1,1,0,1,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),LOWER DAD DAN,96950,1,1,0,1,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),LOWER DAN DAN,96950,5,5,1,0,4,0,5,"$30,398",$0,"$7,032","$23,366",4,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),LOWER DANDAN,96950,13,13,4,3,6,0,11,"$51,061",$0,"$12,246","$38,815",10,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),LOWER DANDAN VILLAGE,96950,4,4,2,1,1,0,3,"$7,377",$0,"$2,500","$4,877",3,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),LOWER NAVY HILL,96950,6,6,2,3,1,0,5,"$17,818",$0,"$5,348","$12,470",5,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),LOWER NAVY HILL VILLAGE,96950,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),MARPI VILLAGE,96950,1,1,0,0,1,0,1,"$9,767",$0,"$1,424","$8,343",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),MOUNT TAPOCHAO,96950,1,1,0,1,0,0,1,"$1,076",$0,"$1,076",$0,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),MSGR GUERRERO,96950,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),MT TAPACHAU VILLAGE,96950,1,1,0,1,0,0,1,"$2,556",$0,"$2,056",$500,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),NAVY HILL,96950,22,22,8,8,6,0,18,"$57,547",$0,"$18,601","$38,946",18,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),NAVYHILL,96950,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),NAVY HILL VILLAGE,96950,3,3,3,0,0,0,3,"$3,074",$0,$0,"$3,074",3,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),OBYAN,96950,2,1,0,0,1,0,1,"$2,556",$0,"$2,056",$500,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),OLEAI,96950,30,30,11,9,10,0,23,"$76,108",$0,"$23,269","$52,839",23,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),OLEAI SAN JOSE,96950,1,1,0,1,0,0,1,"$3,129",$0,"$1,424","$1,705",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),OLEAI VILLAGE,96950,4,4,1,0,3,0,4,"$31,520",$0,"$5,980","$25,540",2,2,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),ONEAI VILLAGE,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),PAMACAG,96950,1,1,1,0,0,0,1,$676,$0,$0,$676,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),PAPAGO,96950,31,31,13,16,2,0,24,"$62,865",$0,"$17,990","$44,875",24,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),PAPAGO SAIPAN,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),PAPAGO VILLAGE,96950,1,1,0,1,0,0,1,"$2,224",$0,"$1,076","$1,148",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),PUERTO RICO,96950,10,9,5,2,2,0,5,"$7,885",$0,"$1,076","$6,809",5,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SADOG TASI,96950,10,10,3,6,1,0,5,"$12,430",$0,"$4,208","$8,222",5,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SADOG TASI VILLAGE,96950,2,2,1,1,0,0,2,"$8,333",$0,"$3,452","$4,881",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAINT VINCENTE,96950,1,1,0,1,0,0,1,"$1,076",$0,"$1,076",$0,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAIPAGARAPAN,96950,1,1,1,0,0,0,1,$627,$0,$0,$627,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAIPAN,96950,630,322,223,66,33,0,166,"$481,111",$0,"$94,503","$386,608",159,7,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAIPAN ASLITO VILLAGE,96950,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAIPAN CHALAN KANOA,96950,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAIPAN MARIANA ISLANDS,96950,8,4,4,0,0,0,2,"$1,000",$0,$0,"$1,000",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAIPAN MP,96950,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ANIONIO,96950,1,1,0,0,1,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ANTINO,96950,1,1,0,0,1,0,1,"$3,003",$0,"$1,076","$1,927",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ANTOINO,96950,2,2,0,0,2,0,2,"$13,171",$0,"$2,848","$10,323",1,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ANTONEO,96950,1,1,0,1,0,0,1,"$2,424",$0,"$1,424","$1,000",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ANTONIA,96950,1,1,0,0,1,0,1,"$11,124",$0,"$2,056","$9,068",0,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN  ANTONIO,96950,1,1,1,0,0,0,1,"$6,628",$0,"$1,076","$5,552",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ANTONIO,96950,467,465,115,197,153,0,390,"$1,694,580",$0,"$442,895","$1,251,685",371,19,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SANANTONIO,96950,3,2,0,0,2,0,1,"$4,173",$0,"$1,076","$3,097",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ANTONIO AFETNAS,96950,1,1,0,0,1,0,1,"$9,367",$0,"$1,424","$7,943",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ANTONIO VILLAGE,96950,42,41,17,10,14,0,30,"$138,648",$0,"$32,249","$106,399",30,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ATONIO,96950,2,2,1,0,1,0,2,"$7,557",$0,"$1,076","$6,481",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN HOSE,96950,1,1,1,0,0,0,1,$917,$0,$0,$917,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN JOSE,96950,135,134,41,39,54,0,109,"$376,991",$0,"$111,717","$265,274",105,4,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN JOSE OLEAI,96950,1,1,0,0,1,0,1,"$7,840",$0,"$1,424","$6,416",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN JOSE VILLAGE,96950,18,16,3,7,6,0,15,"$58,964",$0,"$22,398","$36,566",14,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ROQUE,96950,23,23,11,11,1,0,17,"$44,627",$0,"$14,208","$30,419",17,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SANROQUE,96950,1,0,0,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ROQUE VILLAGE,96950,2,2,1,1,0,0,1,"$1,576",$0,"$1,076",$500,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SANROQUO,96950,1,1,1,0,0,0,1,"$4,996",$0,$0,"$4,996",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ROUGE,96950,1,1,1,0,0,0,1,$115,$0,$0,$115,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ROUQE,96950,1,1,1,0,0,0,1,"$2,252",$0,$0,"$2,252",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN ROUQUE,96950,1,1,0,1,0,0,1,"$1,927",$0,$0,"$1,927",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN VICENTE,96950,158,157,47,83,27,0,129,"$443,242",$0,"$130,744","$312,499",125,4,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SANVICENTE,96950,2,2,1,1,0,0,1,"$1,424",$0,"$1,424",$0,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN VICENTE SAIPAN,96950,1,1,0,1,0,0,1,"$7,954",$0,"$1,424","$6,530",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN VICENTE VILLAGE,96950,10,10,2,6,2,0,8,"$27,712",$0,"$6,360","$21,352",7,1,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SANVICENTE VILLAGE,96950,1,1,0,1,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN VICENTI,96950,1,1,1,0,0,0,1,"$1,726",$0,$0,"$1,726",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN VICIENTE,96950,1,1,1,0,0,0,1,$712,$0,$712,$0,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN VINCENT,96950,1,1,0,1,0,0,1,"$1,424",$0,"$1,424",$0,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SAN VINCENTE,96950,11,11,2,8,1,0,8,"$45,295",$0,"$13,928","$31,367",8,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),S GARAPAN,96950,1,1,1,0,0,0,1,$780,$0,$0,$780,1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SINASISU,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SOUTH GARAPAN,96950,2,2,0,2,0,0,2,"$2,369",$0,"$1,076","$1,293",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SOUTH GARAPAN VILLAGE,96950,1,1,0,0,1,0,1,"$3,398",$0,"$1,076","$2,322",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),ST VINCENTE,96950,1,1,0,1,0,0,1,"$1,130",$0,$0,"$1,130",1,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SUGAR KING,96950,2,2,2,0,0,0,2,"$2,126",$0,"$1,076","$1,050",2,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SUGARKING,96950,1,1,1,0,0,0,0,$0,$0,$0,$0,0,0,0,0,"4404, MP, Saipan (Municipality)"
4404,MP,Saipan (Municipality),SUSEPE,96950,1,1,1,0,0,0,1,$500,$0,$0,$500,1,0,0,0,"4404, MP, Saipan (Municipality)"
