Disaster,State,County,City,Zip Code,Valid Registrations,Average FEMA Inspected Damage,Total Inspected,Total Damage,No FEMA Inspected Damage,"FEMA Inspected Damage between $1 and $10,000","FEMA Inspected Damage between $10,001 and $20,000","FEMA Inspected Damage between $20,001 and $30,000","FEMA Inspected Damage > $30,000",Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4240,CA,Calaveras (County),MOUNTAIN RANCH RD,95246,1,"$203,999.05 ",1,"$203,999.05 ",0,0,0,0,$1 ,$1 ,"$32,900.00 ","$32,900 ",$0 ,$0 ,0,0,$1 ,$1 
4240,CA,Calaveras (County),MTN RANCH,95246,1,"$203,520.24 ",1,"$203,520.24 ",0,0,0,0,$1 ,$1 ,"$2,453.25 ","$2,453 ",$0 ,$0 ,$1 ,0,0,$0 
4240,CA,Calaveras (County),MURPHYS,95247,5, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Calaveras (County),RAILFLAT FLAT,95248,1,$556.48 ,1,$556.48 ,0,1,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Calaveras (County),RAIL ROAD FLAT,95245,11,"$73,841.00 ",6,"$443,046.02 ",2,1,0,0,$3 ,$2 ,"$61,257.44 ","$58,019 ","$3,238 ",$0 ,0,0,$2 ,$1 
4240,CA,Calaveras (County),RAIL ROAD FLAT,95248,9,"$44,143.73 ",6,"$264,862.38 ",4,0,0,0,$2 ,$2 ,"$34,652.92 ","$33,243 ","$1,410 ",$0 ,$1 ,0,$1 ,$1 
4240,CA,Calaveras (County),RAIL ROAD FLAT ,95248,1,$287.76 ,1,$287.76 ,0,1,0,0,0,$1 ,$609.50 ,$0 ,$0 ,$610 ,$1 ,0,0,$0 
4240,CA,Calaveras (County),RAILROAD FLAT,95248,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Calaveras (County),SAN ANDREAS,95249,79,"$88,756.94 ",53,"$4,704,117.76 ",20,10,0,0,$23 ,$20 ,"$347,667.55 ","$310,331 ","$16,700 ","$20,636 ",$10 ,0,$10 ,$10 
4240,CA,Calaveras (County),SAN ANDRES,95249,6,"$103,239.37 ",6,"$619,436.24 ",2,1,0,0,$3 ,$4 ,"$73,707.51 ","$69,134 ","$4,074 ",$500 ,$2 ,0,$2 ,$2 
4240,CA,Calaveras (County),SHEEP RANCH,95246,7,"$1,178.88 ",5,"$5,894.38 ",3,2,0,0,0,$2 ,"$5,308.27 ","$5,108 ",$0 ,$200 ,$2 ,0,0,$0 
4240,CA,Calaveras (County),VALLEY SPRINGS,95252,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Calaveras (County),WEST POINT,95255,11, $-   ,4, $-   ,4,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Calaveras (County),WILSEYVILLE,95257,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),CLEARLAKE,95422,14,$179.74 ,10,"$1,797.44 ",8,2,0,0,0,$2 ,"$11,807.03 ",$619 ,"$10,010 ","$1,178 ",$1 ,$1 ,0,$0 
4240,CA,Lake (County),CLEARLAKE OAKS,95423,7,"$71,778.57 ",3,"$215,335.70 ",2,0,0,0,$1 ,$1 ,"$32,900.00 ","$31,466 ","$1,434 ",$0 ,0,0,$1 ,$1 
4240,CA,Lake (County),COBB,59426,1,"$216,682.39 ",1,"$216,682.39 ",0,0,0,0,$1 ,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),COBB,95426,452,"$153,588.15 ",333,"$51,144,853.01 ",54,41,1,$2 ,$235 ,$116 ,"$552,008.01 ","$410,362 ","$47,542 ","$94,104 ",$101 ,$4 ,$11 ,$10 
4240,CA,Lake (County),COBB,95451,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),HIDDEN VALLEY,95467,1,"$215,619.99 ",1,"$215,619.99 ",0,0,0,0,$1 ,$1 ,"$1,495.19 ","$1,495 ",$0 ,$0 ,$1 ,0,0,$0 
4240,CA,Lake (County),HIDDEN VALLEY LAKE,95467,309,"$83,896.72 ",218,"$18,289,485.21 ",53,79,0,$1 ,$85 ,$74 ,"$283,159.54 ","$235,098 ","$11,876 ","$36,186 ",$67 ,$1 ,$6 ,$4 
4240,CA,Lake (County),HIDDEN VALLY LAKE,95467,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),KELSEYVILLE,95451,30,"$1,292.76 ",11,"$14,220.41 ",7,4,0,0,0,$3 ,"$4,370.22 ",$606 ,$0 ,"$3,764 ",$3 ,0,0,$0 
4240,CA,Lake (County),LAKEPORT,95453,3, $-   ,2, $-   ,2,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),LOCH LOMOND,95461,13,"$51,869.26 ",10,"$518,692.60 ",4,2,0,$1 ,$3 ,$3 ,"$7,727.15 ","$5,593 ","$1,434 ",$700 ,$3 ,0,0,$0 
4240,CA,Lake (County),LOCHLOMOND,95426,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),LOWER LAKE,95457,27,"$83,438.13 ",13,"$1,084,695.63 ",7,1,0,0,$5 ,$1 ,"$32,900.00 ","$31,466 ","$1,434 ",$0 ,0,0,$1 ,$1 
4240,CA,Lake (County),LUCERNE,95458,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),MIDDLETOWM,95461,1,"$63,216.75 ",1,"$63,216.75 ",0,0,0,0,$1 ,$1 ,"$32,900.00 ","$30,048 ","$2,852 ",$0 ,0,0,$1 ,$1 
4240,CA,Lake (County),MIDDLETOWN,94567,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),MIDDLETOWN,95426,2, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),MIDDLETOWN,95461,547,"$119,434.91 ",398,"$47,535,093.36 ",58,57,3,$13 ,$267 ,$240 ,"$2,156,889.11 ","$1,848,903 ","$127,981 ","$180,005 ",$179 ,$9 ,$52 ,$47 
4240,CA,Lake (County),MIDDLETOWN,95465,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),MIDLETOWN,95461,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),NICE,95464,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4240,CA,Lake (County),SACRAMENTO,95814,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4193,CA,Napa (County),AMERICAN,94502,1,"$1,221.82 ",1,"$1,221.82 ",0,1,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4193,CA,Napa (County),AMERICAN CANYON,94503,332,"$1,494.01 ",309,"$461,648.49 ",14,294,1,0,0,$224 ,"$415,183.67 ","$351,080 ","$43,726 ","$20,378 ",$219 ,$5 ,0,$0 
4193,CA,Napa (County),AMERICAN CYN,94503,2,$452.10 ,2,$904.20 ,0,2,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4193,CA,Napa (County),CALISTOGA,94515,3,$42.96 ,3,$128.88 ,0,3,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4193,CA,Napa (County),NAPA,94558,"2,935","$2,481.64 ",2666,"$6,616,050.66 ",72,"2,515",56,$13 ,$10 ,"$1,950 ","$5,709,303.19 ","$5,077,621 ","$387,995 ","$243,687 ","$1,847 ",$84 ,$19 ,$10 
4193,CA,Napa (County),NAPA,94559,"1,020","$4,063.12 ",826,"$3,356,136.71 ",15,740,51,$10 ,$10 ,$685 ,"$3,007,705.71 ","$2,691,648 ","$265,080 ","$50,978 ",$614 ,$55 ,$16 ,$11 
4193,CA,Napa (County),RUTHERFORD,94573,1,"$8,509.60 ",1,"$8,509.60 ",0,1,0,0,0,$1 ,"$8,366.70 ","$8,367 ",$0 ,$0 ,$1 ,0,0,$0 
4193,CA,Napa (County),SAINT HELENA,94574,7,"$5,057.71 ",7,"$35,403.94 ",1,5,0,$1 ,0,$2 ,"$33,451.15 ","$31,189 ","$2,262 ",$0 ,$1 ,0,$1 ,$0 
4193,CA,Napa (County),SAN FRANCISCO,94115,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4193,CA,Napa (County),YOUNTVILLE,94599,34,"$1,969.71 ",29,"$57,121.62 ",3,26,0,0,0,$24 ,"$55,435.79 ","$44,333 ","$2,262 ","$8,841 ",$24 ,0,0,$0 
4193,CA,Solano (County),BENICIA,94510,14,$799.62 ,13,"$10,395.09 ",3,10,0,0,0,$5 ,"$8,965.41 ","$8,965 ",$0 ,$0 ,$5 ,0,0,$0 
4193,CA,Solano (County),ELMIRA,95625,1, $-   ,1, $-   ,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,$0 ,0,0,0,$0 
4193,CA,Solano (County),FAIRFIELD,94533,17,$959.70 ,13,"$12,476.10 ",3,10,0,0,0,$7 ,"$13,607.26 ","$10,044 ","$2,414 ","$1,150 ",$7 ,0,0,$0 
4193,CA,Solano (County),FAIRFIELD,94534,16,"$2,217.58 ",14,"$31,046.18 ",2,11,1,0,0,$5 ,"$29,917.50 ","$27,504 ","$2,414 ",$0 ,$4 ,$1 ,0,$0 
4193,CA,Solano (County),NAPA,94558,3,"$1,812.65 ",3,"$5,437.96 ",0,3,0,0,0,$3 ,"$4,719.09 ","$4,251 ",$0 ,$468 ,$3 ,0,0,$0 
4193,CA,Solano (County),RIO VISTA,94571,1,$628.12 ,1,$628.12 ,0,1,0,0,0,$1 ,$394.50 ,$0 ,$0 ,$395 ,$1 ,0,0,$0 
4193,CA,Solano (County),SUISUN CITY,94585,12,$582.64 ,12,"$6,991.69 ",2,10,0,0,0,$5 ,"$5,163.42 ","$4,710 ",$0 ,$453 ,$5 ,0,0,$0 
4193,CA,Solano (County),VACAVILLE,95687,17,$963.28 ,16,"$15,412.42 ",2,14,0,0,0,$5 ,"$4,214.41 ","$4,076 ",$0 ,$139 ,$5 ,0,0,$0 
4193,CA,Solano (County),VACAVILLE,95688,5,$938.53 ,5,"$4,692.63 ",2,3,0,0,0,$2 ,"$7,104.37 ","$4,690 ","$2,414 ",$0 ,$2 ,0,0,$0 
4193,CA,Solano (County),VALLEJO,94589,278,"$1,195.23 ",259,"$309,565.06 ",25,230,4,0,0,$144 ,"$334,554.70 ","$251,228 ","$68,268 ","$15,059 ",$137 ,$7 ,0,$0 
4193,CA,Solano (County),VALLEJO,94590,361,"$2,035.66 ",300,"$610,697.06 ",23,271,5,0,$1 ,$194 ,"$594,130.62 ","$550,974 ","$34,326 ","$8,831 ",$188 ,$5 ,$1 ,$0 
4193,CA,Solano (County),VALLEJO,94591,117,$873.89 ,107,"$93,505.72 ",10,97,0,0,0,$52 ,"$116,972.25 ","$79,970 ","$35,512 ","$1,490 ",$52 ,0,0,$0 
4193,CA,Solano (County),VALLEJO,94592,7,"$2,179.10 ",4,"$8,716.38 ",1,3,0,0,0,$1 ,"$11,470.07 ","$7,912 ","$3,558 ",$0 ,0,$1 ,0,$0 
4407,CA,Butte (County),BERRY CREEK,95916,77,$6.70 ,37,$247.98 ,35,2,0,0,0,4,"$5,960.56 ",$0 ,"$5,961 ",$0 ,4,0,0,0
4407,CA,Butte (County),BIGGS,95917,2, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),BUTTE VALLEY,95965,9,"$1,828.26 ",4,"$7,313.03 ",3,1,0,0,0,1,"$9,785.04 ","$7,103 ","$2,682 ",$0 ,1,0,0,0
4407,CA,Butte (County),CHICO,95926,13, $-   ,3, $-   ,3,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),CHICO,95928,338,"$80,120.70 ",78,"$6,249,414.21 ",17,10,2,4,45,43,"$828,063.58 ","$610,165 ","$68,787 ","$149,112 ",24,2,17,0
4407,CA,Butte (County),CHICO,95973,21, $-   ,4, $-   ,4,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),COLUSA,95932,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),CONCOW,95965,9,"$24,717.60 ",9,"$222,458.38 ",2,1,0,4,2,6,"$143,341.82 ","$87,105 ","$16,073 ","$40,163 ",3,0,3,0
4407,CA,Butte (County),CORNING,96021,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),DEL MAR,92014,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),DURHAM,95928,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),DURHAM,95938,8, $-   ,2, $-   ,2,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),FOREST RANCH,95942,33, $-   ,7, $-   ,7,0,0,0,0,1,"$8,842.28 ",$0 ,$0 ,"$8,842 ",1,0,0,0
4407,CA,Butte (County),GRIDLEY,95948,2, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),MAGALIA,95954,"2,942","$51,474.66 ",874,"$44,988,851.51 ",352,47,0,15,460,258,"$4,429,374.88 ","$3,293,473 ","$463,773 ","$672,129 ",152,12,94,0
4407,CA,Butte (County),MAGALIA,95969,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),MAGALIA,96554,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),MEADOW VALLEY,95956,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),OROVILLE,95965,729,"$66,592.33 ",396,"$26,370,561.16 ",103,25,3,49,216,258,"$6,569,141.85 ","$4,838,981 ","$574,939 ","$1,155,221 ",91,20,147,0
4407,CA,Butte (County),OROVILLE,95966,20,$74.70 ,8,$597.60 ,7,1,0,0,0,2,"$1,491.60 ",$598 ,$894 ,$0 ,2,0,0,0
4407,CA,Butte (County),PARADISE,95929,1,"$25,121.99 ",1,"$25,121.99 ",0,0,0,1,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),PARADISE,95959,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),PARADISE,95964,1,"$29,046.90 ",1,"$29,046.90 ",0,0,0,1,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),PARADISE,95965,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),PARADISE,95967,3,"$14,718.32 ",2,"$29,436.64 ",1,0,0,1,0,1,"$6,521.97 ",$0 ,"$1,788 ","$4,734 ",1,0,0,0
4407,CA,Butte (County),PARADISE,95969,"8,935","$88,677.17 ",2330,"$206,617,800.13 ",180,56,1,179,"1,914",1126,"$32,411,776.73 ","$24,921,614 ","$2,472,877 ","$5,017,286 ",308,92,726,0
4407,CA,Butte (County),PULGA,95965,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),STIRLING CITY,95978,31, $-   ,9, $-   ,9,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Butte (County),YANKEE HILL,95965,44,"$85,462.09 ",19,"$1,623,779.62 ",1,3,0,2,13,15,"$232,432.68 ","$168,090 ","$23,716 ","$40,627 ",10,0,5,0
4407,CA,Los Angeles (County),AGOURA,91301,30,"$35,377.89 ",8,"$283,023.11 ",4,2,0,0,2,2,"$37,847.99 ","$34,900 ","$2,768 ",$180 ,1,0,1,0
4407,CA,Los Angeles (County),AGOURA HILLS,91301,546,"$47,727.07 ",203,"$9,688,595.39 ",72,24,0,1,106,65,"$739,367.58 ","$381,269 ","$271,204 ","$86,895 ",48,4,13,0
4407,CA,Los Angeles (County),ARCADIA,91007,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),BELL CANYON,91307,7,"$76,399.58 ",3,"$229,198.74 ",2,0,0,0,1,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),BELL GARDENS,90201,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),BEVERLY HILLS,90210,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),CALABASAS,91301,9, $-   ,2, $-   ,2,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),CALABASAS,91302,110,"$63,662.39 ",11,"$700,286.28 ",7,1,0,0,3,3,"$38,027.98 ","$34,900 ","$2,768 ",$360 ,2,0,1,0
4407,CA,Los Angeles (County),CALABASAS HILLS,91301,4, $-   ,2, $-   ,2,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),CANOGA PARK,91303,2, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),CANOGA PARK,91304,11,"$39,125.02 ",6,"$234,750.10 ",5,0,0,0,1,1,"$37,668.00 ","$34,900 ","$2,768 ",$0 ,0,0,1,0
4407,CA,Los Angeles (County),CARSON,90745,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),CASTAIC,91384,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),CHATSWORTH,91311,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),COMPTON,90220,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),CORNELL,91301,9,"$24,745.73 ",6,"$148,474.36 ",3,0,0,0,3,2,"$48,960.55 ","$34,900 ","$6,350 ","$7,711 ",1,0,1,0
4407,CA,Los Angeles (County),CULVER CITY,90230,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),DAVIS,95616,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),ENCINO,91436,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),GLENDALE,91207,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),GRANADA HILLS,91344,3, $-   ,2, $-   ,2,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),HALF MOON BAY,94019,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),HIDDEN HILLS,91302,2,$90.00 ,2,$179.99 ,1,1,0,0,0,1,$179.99 ,$0 ,$0 ,$180 ,1,0,0,0
4407,CA,Los Angeles (County),INGLEWOOD,90305,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LA CRESCENTA,91214,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LAGUNA NIGUEL,92677,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LANCASTER,93534,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LAWNDALE,90260,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LOS ANGELES,90001,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LOS ANGELES,90002,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LOS ANGELES,90004,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LOS ANGELES,90019,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LOS ANGELES,90024,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LOS ANGELES,90025,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LOS ANGELES,90027,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),LOS ANGELES,90057,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),MALIBU,90263,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),MALIBU,90265,"1,275","$81,068.97 ",204,"$16,538,069.48 ",71,38,0,18,77,81,"$1,228,768.53 ","$854,506 ","$258,833 ","$115,429 ",50,3,28,0
4407,CA,Los Angeles (County),MISSION HILLS,91345,2, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),MONTEBELLO,90640,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),MONTE NIDO,91302,1,"$2,397.34 ",1,"$2,397.34 ",0,1,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),NORTH HOLLYWOOD,91606,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),NORWALK,90650,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),PACIFIC PALISADES,90272,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),PALMDALE,93551,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),PARADISE,95969,1,"$235,542.95 ",1,"$235,542.95 ",0,0,0,0,1,1,"$2,768.00 ",$0 ,"$2,768 ",$0 ,1,0,0,0
4407,CA,Los Angeles (County),POMONA,91766,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),POMONA,91767,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),PORTER RANCH,91326,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),ROSEMEAD,91770,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),SAN DIMAS,91773,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),SAN FERNANDO,91340,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),SAN PEDRO,90731,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),SANTA CLARITA,91350,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),SANTA MONICA,90405,2, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),SHERMAN OAKS,91423,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),STEVENSON RANCH,91381,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),STUDIO CITY,91604,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),SYLMAR,91342,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),TARZANA,91356,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),TOPANGA,90290,14, $-   ,2, $-   ,2,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),TORRANCE,90502,1, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),WEST HILLS,91304,13, $-   ,1, $-   ,1,0,0,0,0,0,$0 ,$0 ,$0 ,$0 ,0,0,0,0
4407,CA,Los Angeles (County),WEST HILLS,91307,21,"$1,257.55 ",4,"$5,030.18 ",2,2,0,0,0,2,"$2,947.99 ",$0 ,"$2,768 ",$180 ,2,0,0,0
